Year (negative values = BC),Temp interpolated,CO2 interpolated,N2O interpolated,Methane interpolated
-30817,-9.666666666666668,198.64068965517242,218.86666666666667,404.0
-30810,-9.88,198.54689655172413,218.98000000000002,404.15
-30757,-9.31,198.45310344827587,219.09333333333333,404.3
-30702,-9.46,198.35931034482758,219.20666666666668,404.45000000000005
-30694,-9.615,198.2655172413793,219.32,404.6
-30648,-9.77,198.17172413793102,219.43333333333334,407.5
-30637,-9.465,198.07793103448276,219.54666666666668,410.4
-30595,-9.16,197.98413793103447,219.66,410.0875
-30546,-8.09,197.8903448275862,219.77333333333334,409.775
-30498,-7.95,197.79655172413794,219.88666666666666,409.4625
-30464,-8.485,197.70275862068965,220.0,409.15
-30449,-9.02,197.6089655172414,220.84615384615384,430.525
-30419,-8.4,197.5151724137931,221.69230769230768,451.9
-30400,-7.78,197.42137931034483,222.53846153846155,444.80833333333334
-30352,-8.38,197.32758620689654,223.3846153846154,437.71666666666664
-30303,-8.2,197.23379310344828,224.23076923076923,430.625
-30253,-8.81,197.14,225.07692307692307,450.7125
-30213,-8.56,197.04620689655172,225.92307692307693,470.8
-30204,-8.31,196.95241379310346,226.76923076923077,466.3333333333333
-30154,-8.64,196.85862068965517,227.6153846153846,461.8666666666667
-30119,-8.52,196.7648275862069,228.46153846153845,457.4
-30105,-8.4,196.6710344827586,229.30769230769232,454.65
-30062,-6.9,196.57724137931035,230.15384615384616,451.9
-30056,-7.51,196.48344827586206,231.0,449.15
-30015,-8.12,196.3896551724138,230.54705882352943,446.4
-29969,-7.07,196.2958620689655,230.09411764705882,443.65
-29945,-7.785,196.20206896551724,229.64117647058825,440.9
-29921,-8.5,196.10827586206895,229.18823529411765,434.47499999999997
-29870,-8.88,196.0144827586207,228.73529411764707,428.05
-29842,-8.59,195.9206896551724,228.28235294117647,421.625
-29823,-8.3,195.82689655172413,227.8294117647059,424.0625
-29805,-7.9,195.73310344827587,227.3764705882353,426.5
-29775,-7.5,195.63931034482758,226.92352941176472,424.6875
-29723,-9.19,195.54551724137932,226.47058823529412,422.875
-29668,-10.36,195.45172413793102,226.01764705882354,421.0625
-29614,-8.92,195.35793103448276,225.56470588235294,419.25
-29561,-9.87,195.26413793103447,225.11176470588236,417.4375
-29509,-8.9,195.1703448275862,224.65882352941176,415.625
-29458,-9.07,195.07655172413791,224.2058823529412,413.8125
-29453,-9.016666666666667,194.98275862068965,223.75294117647059,412.0
-29451,-8.963333333333333,194.8889655172414,223.3,410.485
-29405,-8.91,194.7951724137931,222.3,408.97
-29353,-9.42,194.70137931034483,221.3,407.455
-29297,-10.04,194.60758620689654,220.3,405.94
-29247,-9.754999999999999,194.51379310344828,219.3,404.425
-29244,-9.47,194.42,218.3,402.6071428571429
-29191,-9.29,194.32620689655172,217.3,400.7892857142857
-29135,-9.93,194.23241379310343,216.3,398.9714285714286
-29081,-9.51,194.13862068965517,215.3,397.1535714285714
-29033,-8.52,194.04482758620688,214.3,395.3357142857143
-29025,-8.603333333333333,193.95103448275862,213.3,393.5178571428571
-29024,-8.686666666666666,193.85724137931032,213.51818181818183,391.7
-28983,-8.77,193.76344827586206,213.73636363636365,395.055
-28934,-8.69,193.6696551724138,213.95454545454547,398.41
-28887,-7.57,193.5758620689655,214.1727272727273,401.765
-28838,-8.87,193.48206896551724,214.3909090909091,405.12
-28810,-8.87,193.38827586206895,214.6090909090909,408.475
-28788,-8.87,193.2944827586207,214.8272727272727,408.78125
-28736,-8.87,193.2006896551724,215.04545454545453,409.0875
-28686,-8.88,193.10689655172413,215.26363636363635,409.39375
-28668,-8.88,193.01310344827584,215.48181818181817,409.7
-28667,-8.88,192.91931034482758,215.7,408.125
-28636,-8.88,192.82551724137932,214.50714285714284,406.55
-28584,-9.29,192.73172413793102,213.31428571428572,404.97499999999997
-28533,-9.19,192.63793103448276,212.12142857142857,403.4
-28480,-9.19,192.54413793103447,210.92857142857142,401.825
-28430,-9.06,192.4503448275862,209.73571428571427,400.25
-28380,-8.61,192.35655172413792,208.54285714285714,398.675
-28326,-9.94,192.26275862068965,207.35,397.1
-28276,-8.31,192.16896551724136,206.15714285714284,395.525
-28227,-9.19,192.0751724137931,204.96428571428572,393.95
-28197,-9.219999999999999,191.9813793103448,203.77142857142857,392.375
-28174,-9.25,191.88758620689654,202.57857142857142,394.10625
-28120,-10.03,191.79379310344825,201.3857142857143,395.8375
-28070,-8.4,191.7,200.19285714285715,397.56875
-28029,-9.125,191.572,199.0,399.3
-28017,-9.85,191.444,199.7058823529412,398.1142857142857
-27965,-9.38,191.316,200.41176470588235,396.92857142857144
-27912,-9.44,191.188,201.11764705882354,395.74285714285713
-27858,-9.82,191.06,201.8235294117647,394.5571428571429
-27808,-8.9,190.932,202.52941176470588,393.37142857142857
-27761,-8.36,190.804,203.23529411764707,392.1857142857143
-27751,-8.09,190.676,203.94117647058823,391.0
-27715,-7.82,190.548,204.64705882352942,388.4111111111111
-27668,-8.33,190.42,205.35294117647058,385.8222222222222
-27620,-8.42,190.292,206.05882352941177,383.23333333333335
-27573,-8.35,190.164,206.76470588235293,380.64444444444445
-27524,-8.42,190.036,207.47058823529412,378.05555555555554
-27475,-8.88,189.908,208.1764705882353,375.46666666666664
-27425,-9.42,189.78,208.88235294117646,372.87777777777774
-27378,-7.93,189.652,209.58823529411765,370.2888888888889
-27368,-7.803333333333333,189.524,210.2941176470588,367.7
-27367,-7.676666666666667,189.396,211.0,370.6428571428571
-27333,-7.55,189.268,210.3,373.5857142857143
-27286,-8.6,189.14,209.6,376.5285714285714
-27241,-7.39,189.012,208.9,379.4714285714286
-27195,-8.23,188.884,208.20000000000002,382.4142857142857
-27149,-8.1,188.756,207.5,385.3571428571429
-27140,-8.153333333333332,188.628,206.8,388.3
-27113,-8.206666666666667,188.5,206.1,394.475
-27102,-8.26,188.53974358974358,205.4,400.65000000000003
-27054,-8.72,188.5794871794872,204.70000000000002,406.825
-27006,-8.28,188.61923076923077,204.0,413.0
-26998,-8.58,188.65897435897435,203.3,419.175
-26958,-8.88,188.69871794871796,204.8,425.35
-26909,-8.35,188.73846153846154,206.3,431.525
-26859,-9.27,188.77820512820512,207.8,437.7
-26813,-9.09,188.81794871794872,209.3,443.875
-26809,-8.91,188.8576923076923,210.8,439.60714285714283
-26759,-9.14,188.89743589743588,212.3,435.3392857142857
-26708,-9.46,188.9371794871795,213.8,431.07142857142856
-26658,-8.87,188.97692307692307,215.3,426.80357142857144
-26610,-8.59,189.01666666666665,216.8,422.5357142857143
-26561,-8.61,189.05641025641026,218.3,418.2678571428571
-26552,-8.636666666666667,189.09615384615384,219.8,414.0
-26549,-8.663333333333332,189.13589743589745,221.3,412.0625
-26515,-8.69,189.17564102564103,222.07777777777778,410.125
-26469,-7.84,189.2153846153846,222.85555555555555,408.1875
-26423,-8.2,189.25512820512822,223.63333333333335,406.25
-26374,-8.89,189.2948717948718,224.41111111111113,404.3125
-26335,-8.8,189.33461538461538,225.1888888888889,402.375
-26325,-8.71,189.37435897435898,225.96666666666667,401.53125
-26274,-9.42,189.41410256410256,226.74444444444447,400.6875
-26220,-9.93,189.45384615384614,227.52222222222224,399.84375
-26185,-9.675,189.49358974358975,228.3,399.0
-26169,-9.42,189.53333333333333,227.51818181818183,396.1541666666667
-26118,-9.15,189.5730769230769,226.73636363636365,393.30833333333334
-26064,-10.22,189.61282051282052,225.95454545454547,390.4625
-26011,-9.87,189.6525641025641,225.1727272727273,387.6166666666667
-25962,-8.81,189.69230769230768,224.3909090909091,384.77083333333337
-25945,-8.595,189.7320512820513,223.6090909090909,381.925
-25914,-8.38,189.77179487179487,222.8272727272727,390.8
-25864,-9.4,189.81153846153845,222.04545454545453,399.675
-25815,-8.94,189.85128205128206,221.26363636363635,408.55
-25767,-8.61,189.89102564102564,220.48181818181817,417.425
-25729,-8.16,189.93076923076922,219.7,426.3
-25723,-7.71,189.97051282051282,219.78,422.3
-25678,-7.86,190.0102564102564,219.85999999999999,418.3
-25628,-9.14,190.05,219.94,414.3
-25573,-10.51,190.0897435897436,220.01999999999998,410.3
-25553,-9.6,190.12948717948717,220.1,406.3
-25525,-8.69,190.16923076923078,220.18,403.6875
-25475,-9.03,190.20897435897436,220.26,401.07500000000005
-25427,-9.25,190.24871794871794,220.34,398.46250000000003
-25385,-8.47,190.28846153846155,220.42,395.85
-25384,-7.69,190.32820512820513,220.5,394.64375
-25383,-6.91,190.3679487179487,221.4,393.4375
-25337,-8.84,190.40769230769232,222.3,392.23125
-25290,-8.28,190.4474358974359,223.2,391.025
-25241,-8.79,190.48717948717947,224.1,389.81875
-25192,-9.22,190.52692307692308,225.0,388.6125
-25140,-9.93,190.56666666666666,225.9,387.40625
-25123,-9.815,190.60641025641024,226.8,386.2
-25087,-9.7,190.64615384615385,227.70000000000002,386.4
-25035,-9.75,190.68589743589743,228.60000000000002,386.6
-24983,-9.59,190.725641025641,229.5,386.8
-24968,-9.77,190.76538461538462,230.4,387.0
-24964,-9.950000000000001,190.8051282051282,231.3,388.3285714285714
-24930,-10.13,190.84487179487178,230.74,389.65714285714284
-24878,-9.72,190.8846153846154,230.18,390.98571428571427
-24826,-9.48,190.92435897435897,229.62,392.31428571428575
-24776,-9.05,190.96410256410255,229.06,393.64285714285717
-24724,-10.11,191.00384615384615,228.5,394.9714285714286
-24681,-10.149999999999999,191.04358974358973,227.94,396.3
-24670,-10.19,191.08333333333331,227.38000000000002,394.15500000000003
-24616,-9.96,191.12307692307692,226.82000000000002,392.01
-24566,-9.59,191.1628205128205,226.26000000000002,389.865
-24515,-9.34,191.2025641025641,225.70000000000002,387.72
-24463,-9.94,191.2423076923077,225.14000000000001,385.575
-24414,-9.02,191.28205128205127,224.58,383.43
-24361,-9.96,191.32179487179488,224.02,381.285
-24306,-10.4,191.36153846153846,223.46,379.14
-24256,-9.17,191.40128205128204,222.9,376.995
-24204,-9.96,191.44102564102565,222.34,374.85
-24153,-9.85,191.48076923076923,221.78,372.705
-24103,-8.98,191.5205128205128,221.22,370.56
-24050,-10.2,191.56025641025641,220.66000000000003,368.415
-24044,-10.003333333333332,191.6,220.10000000000002,366.27
-24039,-9.806666666666667,191.57142857142856,219.54000000000002,364.125
-24000,-9.61,191.54285714285714,218.98000000000002,362.3
-23950,-8.93,191.5142857142857,218.42000000000002,360.475
-23896,-10.47,191.48571428571427,217.86,358.65
-23875,-10.156666666666666,191.45714285714286,217.3,356.825
-23874,-9.843333333333334,191.42857142857142,218.775,355.0
-23845,-9.53,191.4,220.25,357.0
-23793,-10.02,191.37142857142857,221.72500000000002,359.0
-23740,-10.19,191.34285714285713,223.20000000000002,361.0
-23690,-9.3,191.31428571428572,224.675,363.0
-23649,-9.42,191.28571428571428,226.15,365.0
-23639,-9.54,191.25714285714284,227.625,365.5875
-23588,-9.67,191.22857142857143,229.1,366.175
-23537,-9.84,191.2,230.575,366.7625
-23485,-9.87,191.17142857142858,232.05,367.35
-23434,-9.54,191.14285714285714,233.525,367.9375
-23386,-9.93,191.1142857142857,235.0,368.525
-23380,-10.32,191.0857142857143,232.82,369.1125
-23379,-10.4,191.05714285714285,230.64000000000001,369.7
-23326,-10.48,191.0285714285714,228.46,370.046875
-23273,-10.21,191.0,226.28,370.39375
-23223,-9.35,190.97142857142856,224.1,370.740625
-23173,-9.35,190.94285714285712,221.92000000000002,371.0875
-23122,-9.83,190.9142857142857,219.74,371.434375
-23070,-9.95,190.88571428571427,217.56,371.78125
-23019,-9.83,190.85714285714286,215.38,372.128125
-22977,-9.61,190.82857142857142,213.20000000000002,372.475
-22969,-9.39,190.79999999999998,211.02,375.72
-22918,-9.84,190.77142857142857,208.84,378.96500000000003
-22868,-9.54,190.74285714285713,206.66000000000003,382.21
-22816,-9.89,190.7142857142857,204.48000000000002,385.455
-22771,-9.925,190.68571428571428,202.3,388.7
-22764,-9.96,190.65714285714284,204.54545454545456,385.5
-22712,-10.06,190.62857142857143,206.7909090909091,382.3
-22659,-10.21,190.6,209.03636363636363,379.09999999999997
-22608,-9.9,190.57142857142856,211.28181818181818,375.9
-22565,-9.445,190.54285714285714,213.52727272727273,372.7
-22561,-8.99,190.5142857142857,215.77272727272728,370.5833333333333
-22517,-7.98,190.48571428571427,218.01818181818183,368.46666666666664
-22465,-10.1,190.45714285714286,220.26363636363635,366.35
-22413,-10.07,190.42857142857142,222.5090909090909,364.23333333333335
-22364,-9.33,190.39999999999998,224.75454545454545,362.1166666666667
-22349,-9.545,190.37142857142857,227.0,360.0
-22313,-9.76,190.34285714285713,224.47,363.02
-22265,-9.0,190.31428571428572,221.94,366.04
-22218,-9.05,190.28571428571428,219.41,369.06
-22169,-9.4,190.25714285714284,216.88,372.08000000000004
-22134,-9.54,190.22857142857143,214.35,375.1
-22119,-9.68,190.2,211.82,378.9166666666667
-22065,-10.58,190.17142857142855,209.29,382.73333333333335
-22015,-9.52,190.14285714285714,206.76,386.55
-21966,-9.62,190.1142857142857,204.23,390.3666666666667
-21939,-9.729999999999999,190.0857142857143,201.7,394.18333333333334
-21938,-9.84,190.05714285714285,202.3153846153846,398.0
-21914,-9.95,190.0285714285714,202.93076923076922,395.11875
-21861,-10.39,190.0,203.54615384615383,392.2375
-21813,-9.36,189.97142857142856,204.16153846153844,389.35625000000005
-21797,-9.325,189.94285714285712,204.77692307692305,386.475
-21765,-9.29,189.9142857142857,205.39230769230767,386.9357142857143
-21718,-8.95,189.88571428571427,206.0076923076923,387.3964285714286
-21672,-8.64,189.85714285714286,206.62307692307692,387.8571428571429
-21625,-9.05,189.82857142857142,207.23846153846154,388.3178571428571
-21579,-8.88,189.79999999999998,207.85384615384615,388.7785714285714
-21533,-8.69,189.77142857142857,208.46923076923076,389.2392857142857
-21522,-8.886666666666667,189.74285714285713,209.08461538461538,389.7
-21521,-9.083333333333332,189.7142857142857,209.7,389.7083333333333
-21485,-9.28,189.68571428571428,209.32222222222222,389.71666666666664
-21438,-8.95,189.65714285714284,208.94444444444443,389.725
-21390,-9.36,189.6285714285714,208.56666666666666,389.73333333333335
-21339,-10.25,189.6,208.1888888888889,389.7416666666667
-21328,-9.52,189.57142857142856,207.8111111111111,389.75
-21291,-8.79,189.54285714285714,207.43333333333334,389.8
-21245,-9.19,189.5142857142857,207.05555555555557,389.85
-21199,-8.99,189.48571428571427,206.67777777777778,389.9
-21181,-8.736666666666666,189.45714285714286,206.3,389.95
-21179,-8.483333333333334,189.42857142857142,207.20714285714286,390.0
-21154,-8.23,189.39999999999998,208.11428571428573,389.10833333333335
-21109,-8.84,189.37142857142857,209.02142857142857,388.21666666666664
-21064,-8.43,189.34285714285713,209.92857142857144,387.325
-21017,-9.11,189.31428571428572,210.8357142857143,386.43333333333334
-20968,-9.55,189.28571428571428,211.74285714285716,385.54166666666663
-20945,-9.64,189.25714285714284,212.65,384.65
-20919,-9.73,189.22857142857143,213.55714285714285,388.42499999999995
-20877,-9.56,189.2,214.46428571428572,392.2
-20870,-9.39,188.95999999999998,215.37142857142857,395.975
-20822,-9.62,188.72,216.27857142857144,399.75
-20773,-9.36,188.48,217.18571428571428,403.525
-20767,-9.566666666666666,188.23999999999998,218.09285714285716,407.3
-20765,-9.773333333333333,188.0,219.0,404.56315789473683
-20724,-9.98,187.76,219.4294117647059,401.8263157894737
-20675,-9.0,187.51999999999998,219.85882352941178,399.08947368421053
-20627,-9.92,187.28,220.28823529411764,396.35263157894735
-20579,-9.22,187.04,220.71764705882353,393.61578947368423
-20533,-8.74,186.8,221.14705882352942,390.87894736842105
-20486,-9.41,186.56,221.5764705882353,388.14210526315793
-20439,-9.14,186.32,222.00588235294117,385.40526315789475
-20395,-8.36,186.08,222.43529411764706,382.6684210526316
-20345,-9.91,185.84,222.86470588235295,379.93157894736845
-20294,-10.04,185.6,223.29411764705884,377.19473684210527
-20249,-8.81,185.36,223.7235294117647,374.4578947368421
-20200,-9.67,185.12,224.1529411764706,371.72105263157897
-20149,-9.98,184.88,224.58235294117648,368.9842105263158
-20100,-9.82,184.64000000000001,225.01176470588237,366.24736842105267
-20065,-9.635,184.4,225.44117647058823,363.5105263157895
-20052,-9.45,184.5857142857143,225.87058823529412,360.7736842105263
-20040,-9.5,184.77142857142857,226.3,358.0368421052632
-20035,-9.549999999999999,184.95714285714286,228.01250000000002,355.3
-20003,-9.6,185.14285714285714,229.72500000000002,355.6333333333333
-19956,-9.14,185.32857142857142,231.4375,355.9666666666667
-19909,-9.42,185.5142857142857,233.15,356.3
-19904,-8.945,185.7,234.8625,356.6333333333333
-19865,-8.47,185.73999999999998,236.575,356.9666666666667
-19836,-8.553333333333335,185.78,238.2875,357.3
-19835,-8.636666666666667,185.82,240.0,357.2727272727273
-19820,-8.72,185.85999999999999,239.88888888888889,357.24545454545455
-19774,-8.96,185.89999999999998,239.77777777777777,357.21818181818185
-19726,-9.57,185.94,239.66666666666666,357.1909090909091
-19675,-10.12,185.98,239.55555555555554,357.1636363636364
-19628,-9.64,186.01999999999998,239.44444444444446,357.1363636363636
-19581,-8.9,186.06,239.33333333333334,357.1090909090909
-19557,-9.305,186.1,239.22222222222223,357.08181818181816
-19532,-9.71,185.92499999999998,239.11111111111111,357.05454545454546
-19520,-9.84,185.75,239.0,357.0272727272727
-19519,-9.97,185.575,237.7125,357.0
-19485,-10.1,185.39999999999998,236.425,356.5875
-19440,-7.92,185.225,235.1375,356.175
-19396,-8.59,185.04999999999998,233.85,355.7625
-19350,-9.2,184.875,232.5625,355.35
-19307,-9.62,184.7,231.27499999999998,354.9375
-19300,-10.04,184.89999999999998,229.98749999999998,354.525
-19269,-10.033333333333333,185.1,228.7,354.1125
-19267,-10.026666666666666,185.29999999999998,230.64999999999998,353.7
-19251,-10.02,185.5,232.6,354.93424949999996
-19205,-9.06,185.7,234.55,356.168499
-19159,-8.74,185.9,236.5,357.4027485
-19111,-9.52,186.1,238.45,358.636998
-19065,-9.25,186.3,240.4,359.8712475
-19061,-9.546666666666667,186.5,242.35000000000002,361.105497
-19027,-9.843333333333334,186.55,244.3,362.3397465
-19015,-10.14,186.6,248.15555555555557,363.573996
-19004,-9.765,186.65,252.01111111111112,364.8082455
-18968,-9.39,186.7,255.86666666666667,366.4947148125
-18920,-9.47,186.75,259.72222222222223,368.181184125
-18873,-9.41,186.8,263.5777777777778,369.8676534375
-18826,-9.36,186.85,267.43333333333334,371.55412275000003
-18798,-9.195,186.9,271.2888888888889,373.2405920625
-18780,-9.03,187.01250000000002,275.14444444444445,374.927061375
-18762,-9.233333333333333,187.125,279.0,376.61353068750003
-18757,-9.436666666666667,187.2375,274.96666666666664,378.3
-18733,-9.64,187.35000000000002,270.93333333333334,376.6475404428572
-18685,-9.65,187.4625,266.9,374.9950808857143
-18637,-9.49,187.57500000000002,262.8666666666667,373.34262132857145
-18591,-9.31,187.6875,258.8333333333333,371.69016177142856
-18552,-9.07,187.8,254.79999999999998,370.03770221428573
-18546,-8.83,188.45454545454547,250.76666666666665,368.38524265714284
-18518,-8.8525,189.10909090909092,246.73333333333332,366.7327831
-18517,-8.875,189.76363636363638,242.7,375.24139155
-18515,-8.8975,190.41818181818184,242.63636363636363,383.75
-18500,-8.92,191.0727272727273,242.57272727272726,382.905
-18451,-10.18,191.72727272727272,242.5090909090909,382.06
-18402,-9.72,192.38181818181818,242.44545454545454,381.21500000000003
-18354,-9.69,193.03636363636363,242.38181818181818,380.37
-18307,-9.53,193.6909090909091,242.3181818181818,379.525
-18260,-9.22,194.34545454545454,242.25454545454545,378.68
-18247,-9.41,195.0,242.1909090909091,377.83500000000004
-18218,-9.6,188.2,242.12727272727273,376.99
-18213,-9.79,188.16666666666666,242.06363636363636,376.145
-18174,-9.25,188.13333333333333,242.0,375.3
-18168,-8.71,188.1,239.1,375.04033115
-18122,-9.46,188.06666666666666,236.2,374.7806623
-18076,-9.04,188.03333333333333,233.29999999999998,374.52099345
-18038,-9.219999999999999,188.0,230.4,374.26132459999997
-18029,-9.4,188.25,227.5,374.00165575
-18013,-9.536666666666667,188.5,224.6,373.7419869
-18012,-9.673333333333334,188.75,221.7,371.49778820999995
-17980,-9.81,189.0,224.325,369.25358952
-17931,-10.43,189.25,226.95,367.00939083
-17884,-9.51,189.5,229.575,364.76519214
-17840,-8.53,189.75,232.2,362.52099345
-17798,-8.684999999999999,190.0,234.825,360.27679476
-17796,-8.84,189.88,237.45,358.03259607
-17750,-8.94,189.76,240.075,355.78839738
-17745,-9.138,189.64000000000001,242.7,353.54419869000003
-17742,-9.336,189.52,242.85,351.3
-17732,-9.533999999999999,189.4,243.0,353.8
-17730,-9.732,189.28,243.125,356.3
-17702,-9.93,189.16,243.25,359.75
-17652,-10.19,189.04000000000002,243.375,363.2
-17605,-9.37,188.92000000000002,243.5,366.65
-17559,-9.78,188.8,243.625,370.1
-17556,-10.19,188.78750000000002,243.75,373.55
-17529,-10.0,188.775,243.875,377.0
-17528,-9.809999999999999,188.7625,244.0,370.6942099
-17508,-9.62,188.75,241.28571428571428,364.3884198
-17500,-9.684999999999999,188.7375,238.57142857142858,358.0826297
-17460,-9.75,188.725,235.85714285714286,359.60610376
-17415,-9.16,188.71249999999998,233.14285714285714,361.12957782
-17397,-9.56,188.7,230.42857142857142,362.65305187999996
-17367,-9.96,188.66363636363636,227.71428571428572,364.17652594
-17366,-9.435,188.62727272727273,225.0,365.7
-17322,-8.91,188.5909090909091,224.3181818181818,366.7833333333333
-17276,-9.55,188.55454545454546,223.63636363636363,367.8666666666667
-17235,-7.81,188.51818181818183,222.95454545454547,368.95
-17189,-9.34,188.48181818181817,222.27272727272728,370.0333333333333
-17143,-9.54,188.44545454545454,221.5909090909091,371.1166666666667
-17099,-8.52,188.4090909090909,220.9090909090909,372.2
-17050,-9.89,188.37272727272727,220.22727272727272,373.2833333333333
-17003,-10.43,188.33636363636364,219.54545454545453,374.3666666666667
-16971,-9.434999999999999,188.3,218.86363636363637,375.45
-16958,-8.44,189.10000000000002,218.1818181818182,376.5333333333333
-16941,-8.62,189.9,217.5,377.6166666666667
-16940,-8.799999999999999,190.70000000000002,216.5142857142857,378.7
-16923,-8.98,191.5,215.52857142857144,372.74184560000003
-16918,-9.16,192.3,214.54285714285714,372.59669180000003
-16912,-9.34,190.85000000000002,213.55714285714285,372.451538
-16878,-9.73,189.4,212.57142857142856,372.3063842
-16865,-10.12,189.28571428571428,211.5857142857143,372.1612304
-16819,-8.84,189.17142857142858,210.6,372.0160766
-16773,-9.69,189.05714285714285,209.6142857142857,371.8709228
-16728,-9.02,188.94285714285715,208.62857142857143,371.725769
-16682,-9.36,188.82857142857142,207.64285714285714,371.5806152
-16636,-9.61,188.71428571428572,206.65714285714284,371.4354614
-16591,-9.41,188.6,205.67142857142855,371.2903076
-16590,-9.21,188.44,204.68571428571428,371.1451538
-16568,-9.446666666666667,188.28,203.7,371.0
-16558,-9.683333333333334,188.12,208.66,378.336
-16543,-9.92,187.96,213.62,374.618
-16540,-9.24,187.8,218.57999999999998,370.9
-16499,-8.56,187.64,223.54,371.45
-16455,-9.26,187.48,228.5,372.0
-16411,-8.67,187.32,233.46,372.55
-16362,-10.35,187.16,238.42000000000002,373.1
-16335,-9.875,187.0,243.38,373.65
-16316,-9.4,187.2,248.34,374.2
-16307,-9.436666666666667,187.4,253.3,374.75
-16306,-9.473333333333333,187.6,252.20909090909092,375.3
-16269,-9.51,187.79999999999998,251.11818181818182,374.85555555555555
-16224,-9.36,188.0,250.02727272727273,374.4111111111111
-16178,-9.41,188.2,248.93636363636364,373.9666666666667
-16132,-9.45,188.4,247.84545454545454,373.52222222222224
-16087,-9.18,188.6,246.75454545454548,373.0777777777778
-16043,-8.94,188.79999999999998,245.66363636363639,372.6333333333333
-15999,-9.25,189.0,244.5727272727273,372.1888888888889
-15993,-9.242,189.2,243.4818181818182,371.74444444444447
-15973,-9.234,189.1,242.3909090909091,371.3
-15972,-9.226,189.0,241.3,374.2690682
-15958,-9.218,188.9,238.68571428571428,377.2381364
-15953,-9.21,188.79999999999998,236.07142857142858,375.05050911999996
-15907,-9.64,188.7,233.45714285714286,372.86288184
-15860,-9.82,188.6,230.84285714285716,370.67525456
-15859,-9.75,188.5,228.22857142857143,368.48762728
-15838,-9.68,188.5,225.6142857142857,366.3
-15833,-9.61,188.5,223.0,368.23333333333335
-15814,-9.54,188.5,224.7875,370.1666666666667
-15770,-8.87,188.5,226.575,372.1
-15726,-8.9,188.5,228.3625,374.03333333333336
-15680,-9.74,188.5,230.15,375.96666666666664
-15636,-8.97,188.5,231.9375,377.9
-15615,-8.55,188.5,233.72500000000002,379.8333333333333
-15595,-8.13,188.8125,235.51250000000002,381.76666666666665
-15592,-8.5225,189.125,237.3,383.7
-15580,-8.915,189.4375,236.55,366.152
-15555,-9.3075,189.75,235.8,375.4
-15549,-9.7,190.0625,235.05,374.8875
-15503,-9.47,190.375,234.3,374.375
-15457,-9.47,190.6875,233.55,373.8625
-15425,-9.504999999999999,191.0,232.8,373.35
-15411,-9.54,191.32222222222222,232.05,372.8375
-15368,-9.309999999999999,191.64444444444445,231.3,372.325
-15367,-9.08,191.96666666666667,230.41111111111113,371.8125
-15366,-8.735,192.2888888888889,229.52222222222224,371.3
-15325,-8.39,192.61111111111111,228.63333333333335,373.492481075
-15283,-9.11,192.93333333333334,227.74444444444447,375.68496215
-15240,-8.4,193.25555555555556,226.85555555555555,377.877443225
-15198,-8.5,193.57777777777778,225.96666666666667,380.0699243
-15161,-8.934999999999999,193.9,225.07777777777778,382.262405375
-15155,-9.37,194.03,224.1888888888889,384.45488645
-15133,-8.713333333333333,194.16,223.3,386.647367525
-15124,-8.056666666666667,194.29,226.27272727272728,388.8398486
-15116,-7.4,194.42,229.24545454545455,392.1199243
-15095,-8.030000000000001,194.55,232.21818181818182,395.4
-15075,-8.66,194.68,235.1909090909091,393.38571428571424
-15036,-7.38,194.81,238.16363636363639,391.37142857142857
-14997,-8.38,194.94,241.13636363636363,389.35714285714283
-14957,-7.8,195.07,244.10909090909092,387.34285714285716
-14920,-7.77,195.2,247.0818181818182,385.3285714285714
-14917,-7.74,195.7090909090909,250.05454545454546,383.31428571428575
-14882,-8.055,196.21818181818182,253.02727272727273,381.3
-14881,-8.370000000000001,196.72727272727272,256.0,394.8
-14876,-8.685,197.23636363636362,248.66666666666666,408.3
-14875,-9.0,197.74545454545455,241.33333333333334,407.88524256
-14874,-8.615,198.25454545454545,234.0,407.47048512000003
-14834,-8.23,198.76363636363638,233.0,407.05572768
-14794,-8.11,199.27272727272728,232.0,406.64097024
-14755,-8.21,199.78181818181818,231.0,406.2262128
-14715,-7.37,200.2909090909091,230.0,405.81145536
-14709,-7.8566666666666665,200.8,229.0,405.39669792
-14685,-8.343333333333334,201.03333333333333,228.0,404.98194048
-14675,-8.83,201.26666666666668,227.9,404.56718304000003
-14667,-8.16,201.5,227.8,404.1524256
-14654,-7.49,201.73333333333335,227.7,409.2
-14639,-6.82,201.96666666666667,227.6,408.6375
-14603,-7.15,202.20000000000002,227.5,408.075
-14566,-7.44,202.43333333333334,227.4,407.5125
-14527,-7.05,202.66666666666669,227.3,406.95
-14502,-7.6,202.9,227.2,406.3875
-14490,-8.15,203.43333333333334,227.1,405.825
-14481,-7.720000000000001,203.96666666666667,227.0,405.2625
-14480,-7.29,204.5,226.5625,404.7
-14454,-6.86,205.03333333333333,226.125,407.92857142857144
-14419,-6.75,205.56666666666666,225.6875,411.15714285714284
-14384,-6.79,206.1,225.25,414.3857142857143
-14349,-6.76,206.63333333333333,224.8125,417.6142857142857
-14315,-6.12,207.16666666666666,224.375,420.84285714285716
-14310,-6.226666666666667,207.7,223.9375,424.07142857142856
-14292,-6.333333333333334,207.67499999999998,223.5,427.3
-14280,-6.44,207.64999999999998,224.28,425.5
-14263,-6.925000000000001,207.625,225.06,423.7
